aX,aY,aZ
764,168,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
891,64,-1344
973,-46,-1352
973,-46,-1352
973,-46,-1352
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1009,-85,-1378
1046,-27,-1351
1046,-27,-1351
1046,-27,-1351
1046,-27,-1351
1046,-27,-1351
1046,-27,-1351
1046,-27,-1351
1076,44,-1296
1076,44,-1296
1076,44,-1296
1076,44,-1296
1076,44,-1296
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
941,202,-1240
970,278,-1147
970,278,-1147
970,278,-1147
970,278,-1147
1177,55,-1077
1177,55,-1077
1177,55,-1077
1177,55,-1077
1177,55,-1077
1177,55,-1077
1177,55,-1077
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1100,-44,-1043
1053,16,-989
1053,16,-989
1053,16,-989
1035,156,-869
1035,156,-869
1035,156,-869
1035,156,-869
1035,156,-869
1035,156,-869
1035,156,-869
1035,156,-869
786,67,-1485
786,67,-1485
786,67,-1485
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
708,45,-1410
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
622,63,-1440
573,85,-1400
573,85,-1400
573,85,-1400
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
553,62,-1346
609,6,-1342
609,6,-1342
609,6,-1342
609,6,-1342
609,6,-1342
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
636,-5,-1336
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
696,-23,-1416
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
721,134,-1406
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
634,262,-1307
877,18,-1237
877,18,-1237
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
884,-104,-1251
896,-25,-1274
896,-25,-1274
896,-25,-1274
896,-25,-1274
896,-25,-1274
896,-25,-1274
896,-25,-1274
896,-25,-1274
929,133,-1243
929,133,-1243
929,133,-1243
929,133,-1243
909,192,-1191
909,192,-1191
909,192,-1191
909,192,-1191
909,192,-1191
834,107,-1737
834,107,-1737
834,107,-1737
834,107,-1737
834,107,-1737
834,107,-1737
834,107,-1737
834,107,-1737
813,158,-1822
813,158,-1822
813,158,-1822
813,158,-1822
813,158,-1822
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
767,178,-1808
783,117,-1763
783,117,-1763
783,117,-1763
783,117,-1763
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
821,67,-1710
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
875,55,-1659
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
813,225,-1566
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
672,306,-1440
581,387,-1308
581,387,-1308
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
801,228,-1238
914,94,-1202
914,94,-1202
914,94,-1202
914,94,-1202
914,94,-1202
914,94,-1202
914,94,-1202
948,152,-1206
948,152,-1206
948,152,-1206
948,152,-1206
948,152,-1206
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
930,263,-1115
831,321,-953
831,321,-953
831,321,-953
831,321,-953
831,321,-953
735,304,-802
735,304,-802
735,304,-802
1246,207,-1796
1246,207,-1796
1246,207,-1796
1246,207,-1796
1419,248,-1618
1419,248,-1618
1419,248,-1618
1419,248,-1618
1419,248,-1618
1419,248,-1618
1419,248,-1618
1419,248,-1618
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1403,265,-1681
1366,221,-1676
1366,221,-1676
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1358,161,-1576
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1342,93,-1453
1262,69,-1339
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
1106,141,-1223
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
909,332,-1060
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1086,88,-901
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1096,111,-820
1097,124,-721
1097,124,-721
1097,124,-721
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
1059,175,-628
989,276,-525
989,276,-525
989,276,-525
989,276,-525
989,276,-525
989,276,-525
989,276,-525
901,345,-394
901,345,-394
901,345,-394
901,345,-394
901,345,-394
901,345,-394
773,349,-325
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1505,319,-1939
1799,202,-1604
1799,202,-1604
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1719,131,-1531
1677,131,-1630
1677,131,-1630
1677,131,-1630
1677,131,-1630
1677,131,-1630
1677,131,-1630
1677,131,-1630
1677,131,-1630
1636,148,-1597
1636,148,-1597
1636,148,-1597
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1506,155,-1480
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1328,152,-1375
1155,300,-1314
1155,300,-1314
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1339,177,-1190
1274,136,-1123
1274,136,-1123
1274,136,-1123
1274,136,-1123
1274,136,-1123
1274,136,-1123
1274,136,-1123
1274,136,-1123
1237,179,-1042
1237,179,-1042
1237,179,-1042
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
1114,282,-929
928,372,-720
928,372,-720
928,372,-720
928,372,-720
928,372,-720
928,372,-720
928,372,-720
807,422,-558
807,422,-558
807,422,-558
807,422,-558
807,422,-558
807,422,-558
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
617,528,-414
458,570,-229
458,570,-229
426,484,-69
426,484,-69
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1098,164,-1780
1340,164,-1661
1340,164,-1661
1340,164,-1661
1349,123,-1547
1349,123,-1547
1349,123,-1547
1349,123,-1547
1349,123,-1547
1349,123,-1547
1349,123,-1547
1349,123,-1547
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1344,165,-1574
1305,176,-1486
1305,176,-1486
1186,184,-1376
1186,184,-1376
1186,184,-1376
1186,184,-1376
1186,184,-1376
1186,184,-1376
1186,184,-1376
1186,184,-1376
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1077,169,-1304
1027,151,-1273
1027,151,-1273
1027,151,-1273
1049,160,-1214
1049,160,-1214
1049,160,-1214
1049,160,-1214
1049,160,-1214
1049,160,-1214
1049,160,-1214
1049,160,-1214
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
1055,182,-1154
946,339,-1143
946,339,-1143
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1214,197,-1131
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1277,79,-1158
1284,111,-1138
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1303,207,-1060
1207,315,-910
1207,315,-910
1207,315,-910
1207,315,-910
1207,315,-910
1207,315,-910
1207,315,-910
1207,315,-910
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1214,243,-1981
1653,243,-1602
1653,243,-1602
1653,243,-1602
1492,260,-1637
1492,260,-1637
1492,260,-1637
1492,260,-1637
1492,260,-1637
1492,260,-1637
1492,260,-1637
1492,260,-1637
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1430,252,-1677
1446,205,-1572
1446,205,-1572
1253,226,-1562
1253,226,-1562
1253,226,-1562
1253,226,-1562
1253,226,-1562
1253,226,-1562
1253,226,-1562
1253,226,-1562
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1115,260,-1490
1222,86,-1351
1222,86,-1351
1222,86,-1351
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1120,36,-1260
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1208,-8,-1243
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1223,157,-1076
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
1124,281,-928
967,405,-755
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
805,508,-596
718,519,-469
718,519,-469
718,519,-469
718,519,-469
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
997,160,-1697
1123,144,-1867
1123,144,-1867
1123,144,-1867
1123,144,-1867
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1221,73,-1715
1246,184,-1660
1246,184,-1660
1246,184,-1660
1246,184,-1660
1246,184,-1660
1246,184,-1660
1188,302,-1656
1188,302,-1656
1188,302,-1656
1188,302,-1656
1188,302,-1656
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1113,314,-1528
1059,252,-1437
1059,252,-1437
1059,252,-1437
1059,252,-1437
1059,252,-1437
1059,252,-1437
1042,193,-1359
1042,193,-1359
1042,193,-1359
1042,193,-1359
1042,193,-1359
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
1057,169,-1315
928,317,-1246
928,317,-1246
928,317,-1246
928,317,-1246
928,317,-1246
1193,222,-1170
1193,222,-1170
1193,222,-1170
1193,222,-1170
1193,222,-1170
1193,222,-1170
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1257,74,-1164
1172,74,-1077
1172,74,-1077
1172,74,-1077
1172,74,-1077
1116,136,-949
1116,136,-949
1116,136,-949
1116,136,-949
1116,136,-949
1116,136,-949
1116,136,-949
1116,136,-949
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
1025,266,-779
890,370,-610
890,370,-610
775,387,-465
775,387,-465
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
935,132,-1593
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1285,181,-1365
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1288,224,-1438
1254,240,-1399
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1172,192,-1346
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1097,129,-1274
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1061,113,-1061
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
1059,113,-1025
982,189,-995
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1132,171,-979
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1294,58,-1004
1342,42,-979
1342,42,-979
1342,42,-979
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1361,80,-894
1291,158,-821
1291,158,-821
1291,158,-821
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1075,99,-1574
1169,82,-1383
1169,82,-1383
1169,82,-1383
1133,120,-1453
1133,120,-1453
1133,120,-1453
1133,120,-1453
1133,120,-1453
1133,120,-1453
1133,120,-1453
1133,120,-1453
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1156,190,-1449
1134,191,-1404
1134,191,-1404
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1101,148,-1371
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1072,91,-1324
1093,58,-1276
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1128,49,-1249
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1137,61,-1212
1138,92,-1174
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1087,166,-1170
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1055,254,-1111
1239,128,-1095
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1258,101,-1079
1241,196,-1006
1241,196,-1006
1241,196,-1006
1241,196,-1006
1241,196,-1006
829,-12,-1907
829,-12,-1907
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1021,42,-1928
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1187,79,-1913
1256,188,-1867
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1384,169,-1777
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1283,174,-1727
1021,266,-1623
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
817,382,-1426
735,424,-1235
735,424,-1235
735,424,-1235
735,424,-1235
735,424,-1235
735,424,-1235
735,424,-1235
735,424,-1235
572,526,-1192
572,526,-1192
572,526,-1192
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
829,368,-1177
1063,84,-1239
1063,84,-1239
1063,84,-1239
1063,84,-1239
1063,84,-1239
1063,84,-1239
1063,84,-1239
1091,106,-1236
1091,106,-1236
1091,106,-1236
1091,106,-1236
1091,106,-1236
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1107,213,-1128
1011,252,-907
1011,252,-907
1011,252,-907
1011,252,-907
1011,252,-907
791,304,-711
791,304,-711
791,304,-711
791,304,-711
791,304,-711
791,304,-711
791,304,-711
668,339,-561
668,339,-561
912,15,-1526
912,15,-1526
912,15,-1526
912,15,-1526
912,15,-1526
912,15,-1526
912,15,-1526
912,15,-1526
1136,78,-1489
1136,78,-1489
1136,78,-1489
1136,78,-1489
1136,78,-1489
1136,78,-1489
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1117,4,-1610
1026,-121,-1642
1026,-121,-1642
1026,-121,-1642
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
907,18,-1492
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
777,89,-1399
785,86,-1377
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
900,50,-1451
948,38,-1478
948,38,-1478
948,38,-1478
948,38,-1478
948,38,-1478
948,38,-1478
948,38,-1478
936,59,-1412
936,59,-1412
936,59,-1412
936,59,-1412
936,59,-1412
936,59,-1412
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
924,76,-1341
906,114,-1224
906,114,-1224
906,114,-1224
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
858,176,-1101
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
784,218,-995
803,176,-791
803,176,-791
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1201,90,-1195
1196,96,-1289
1196,96,-1289
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1218,75,-1347
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1226,46,-1244
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1247,27,-1183
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1274,46,-1182
1333,65,-1155
1333,65,-1155
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1332,90,-1108
1325,128,-1014
1325,128,-1014
1325,128,-1014
1325,128,-1014
1325,128,-1014
1325,128,-1014
1325,128,-1014
1318,172,-911
1318,172,-911
1318,172,-911
1318,172,-911
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1273,218,-858
1147,323,-817
1147,323,-817
1147,323,-817
1147,323,-817
1147,323,-817
1147,323,-817
1177,250,-706
1177,250,-706
1177,250,-706
1177,250,-706
1177,250,-706
1177,250,-706
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1113,147,-625
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1012,-53,-1176
1067,-101,-1293
1067,-101,-1293
1067,-101,-1293
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1158,-97,-1339
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1234,-50,-1419
1250,15,-1431
1250,15,-1431
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1197,59,-1360
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
1096,73,-1278
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
927,71,-1099
881,83,-1054
881,83,-1054
881,83,-1054
881,83,-1054
881,83,-1054
881,83,-1054
881,83,-1054
881,83,-1054
859,106,-1036
859,106,-1036
859,106,-1036
859,106,-1036
859,106,-1036
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
854,159,-1024
942,196,-982
942,196,-982
942,196,-982
942,196,-982
942,196,-982
942,196,-982
1081,97,-994
1081,97,-994
1081,97,-994
1081,97,-994
1081,97,-994
1081,97,-994
1081,97,-994
1081,97,-994
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
1085,48,-1008
779,8,-1442
779,8,-1442
779,8,-1442
779,8,-1442
660,-11,-1577
660,-11,-1577
660,-11,-1577
